date,country,confirmed,deaths,recovered
2020-2-11,Madagascar,0,0,0
2020-2-12,Madagascar,0,0,0
2020-2-13,Madagascar,0,0,0
2020-2-14,Madagascar,0,0,0
2020-2-15,Madagascar,0,0,0
2020-2-16,Madagascar,0,0,0
2020-2-17,Madagascar,0,0,0
2020-2-18,Madagascar,0,0,0
2020-2-19,Madagascar,0,0,0
2020-2-20,Madagascar,0,0,0
2020-2-21,Madagascar,0,0,0
2020-2-22,Madagascar,0,0,0
2020-2-23,Madagascar,0,0,0
2020-2-24,Madagascar,0,0,0
2020-2-25,Madagascar,0,0,0
2020-2-26,Madagascar,0,0,0
2020-2-27,Madagascar,0,0,0
2020-2-28,Madagascar,0,0,0
2020-2-29,Madagascar,0,0,0
2020-3-1,Madagascar,0,0,0
2020-3-2,Madagascar,0,0,0
2020-3-3,Madagascar,0,0,0
2020-3-4,Madagascar,0,0,0
2020-3-5,Madagascar,0,0,0
2020-3-6,Madagascar,0,0,0
2020-3-7,Madagascar,0,0,0
2020-3-8,Madagascar,0,0,0
2020-3-9,Madagascar,0,0,0
2020-3-10,Madagascar,0,0,0
2020-3-11,Madagascar,0,0,0
2020-3-12,Madagascar,0,0,0
2020-3-13,Madagascar,0,0,0
2020-3-14,Madagascar,0,0,0
2020-3-15,Madagascar,0,0,0
2020-3-16,Madagascar,0,0,0
2020-3-17,Madagascar,0,0,0
2020-3-18,Madagascar,0,0,0
2020-3-19,Madagascar,0,0,0
2020-3-20,Madagascar,3,0,0
2020-3-21,Madagascar,3,0,0
2020-3-22,Madagascar,3,0,0
2020-3-23,Madagascar,12,0,0
2020-3-24,Madagascar,17,0,0
2020-3-25,Madagascar,19,0,0
2020-3-26,Madagascar,23,0,0
2020-1-22,Italy,0,0,0
2020-1-23,Italy,0,0,0
2020-1-24,Italy,0,0,0
2020-1-25,Italy,0,0,0
2020-1-26,Italy,0,0,0
2020-1-27,Italy,0,0,0
2020-1-28,Italy,0,0,0
2020-1-29,Italy,0,0,0
2020-1-30,Italy,0,0,0
2020-1-31,Italy,2,0,0
2020-2-1,Italy,2,0,0
2020-2-2,Italy,2,0,0
2020-2-3,Italy,2,0,0
2020-2-4,Italy,2,0,0
2020-2-5,Italy,2,0,0
2020-2-6,Italy,2,0,0
2020-2-7,Italy,3,0,0
2020-2-8,Italy,3,0,0
2020-2-9,Italy,3,0,0
2020-2-10,Italy,3,0,0
2020-2-11,Italy,3,0,0
2020-2-12,Italy,3,0,0
2020-2-13,Italy,3,0,0
2020-2-14,Italy,3,0,0
2020-2-15,Italy,3,0,0
2020-2-16,Italy,3,0,0
2020-2-17,Italy,3,0,0
2020-2-18,Italy,3,0,0
2020-2-19,Italy,3,0,0
2020-2-20,Italy,3,0,0
2020-2-21,Italy,20,1,0
2020-2-22,Italy,62,2,1
2020-2-23,Italy,155,3,2
2020-2-24,Italy,229,7,1
2020-2-25,Italy,322,10,1
2020-2-26,Italy,453,12,3
2020-2-27,Italy,655,17,45
2020-2-28,Italy,888,21,46
2020-2-29,Italy,1128,29,46
2020-3-1,Italy,1694,34,83
2020-3-2,Italy,2036,52,149
2020-3-3,Italy,2502,79,160
2020-3-4,Italy,3089,107,276
2020-3-5,Italy,3858,148,414
2020-3-6,Italy,4636,197,523
2020-3-7,Italy,5883,233,589
2020-3-8,Italy,7375,366,622
2020-3-9,Italy,9172,463,724
2020-3-10,Italy,10149,631,724
2020-3-11,Italy,12462,827,1045
2020-3-12,Italy,12462,827,1045
2020-3-13,Italy,17660,1266,1439
2020-3-14,Italy,21157,1441,1966
2020-3-15,Italy,24747,1809,2335
2020-3-16,Italy,27980,2158,2749
2020-3-17,Italy,31506,2503,2941
2020-3-18,Italy,35713,2978,4025
2020-3-19,Italy,41035,3405,4440
2020-3-20,Italy,47021,4032,4440
2020-3-21,Italy,53578,4825,6072
2020-3-22,Italy,59138,5476,7024
2020-3-23,Italy,63927,6077,7024
2020-3-24,Italy,69176,6820,8326
2020-3-25,Italy,74386,7503,9362
2020-3-26,Italy,80589,8215,10361
2020-1-22,Bhutan,0,0,0
2020-1-23,Bhutan,0,0,0
2020-1-24,Bhutan,0,0,0
2020-1-25,Bhutan,0,0,0
2020-1-26,Bhutan,0,0,0
2020-1-27,Bhutan,0,0,0
2020-1-28,Bhutan,0,0,0
2020-1-29,Bhutan,0,0,0
2020-1-30,Bhutan,0,0,0
2020-1-31,Bhutan,0,0,0
2020-2-1,Bhutan,0,0,0
2020-2-2,Bhutan,0,0,0
2020-2-3,Bhutan,0,0,0
2020-2-4,Bhutan,0,0,0
2020-2-5,Bhutan,0,0,0
2020-2-6,Bhutan,0,0,0
2020-2-7,Bhutan,0,0,0
2020-2-8,Bhutan,0,0,0
2020-2-9,Bhutan,0,0,0
2020-2-10,Bhutan,0,0,0
2020-2-11,Bhutan,0,0,0
2020-2-12,Bhutan,0,0,0
2020-2-13,Bhutan,0,0,0
2020-2-14,Bhutan,0,0,0
2020-2-15,Bhutan,0,0,0
2020-2-16,Bhutan,0,0,0
2020-2-17,Bhutan,0,0,0
2020-2-18,Bhutan,0,0,0
2020-2-19,Bhutan,0,0,0
2020-2-20,Bhutan,0,0,0
2020-2-21,Bhutan,0,0,0
2020-2-22,Bhutan,0,0,0
2020-2-23,Bhutan,0,0,0
2020-2-24,Bhutan,0,0,0
2020-2-25,Bhutan,0,0,0
2020-2-26,Bhutan,0,0,0
2020-2-27,Bhutan,0,0,0
2020-2-28,Bhutan,0,0,0
2020-2-29,Bhutan,0,0,0
2020-3-1,Bhutan,0,0,0
2020-3-2,Bhutan,0,0,0
2020-3-3,Bhutan,0,0,0
2020-3-4,Bhutan,0,0,0
2020-3-5,Bhutan,0,0,0
2020-3-6,Bhutan,1,0,0
2020-3-7,Bhutan,1,0,0
2020-3-8,Bhutan,1,0,0
2020-3-9,Bhutan,1,0,0
2020-3-10,Bhutan,1,0,0
2020-3-11,Bhutan,1,0,0
2020-3-12,Bhutan,1,0,0
2020-3-13,Bhutan,1,0,0
2020-3-14,Bhutan,1,0,0
2020-3-15,Bhutan,1,0,0
2020-3-16,Bhutan,1,0,0
2020-3-17,Bhutan,1,0,0
2020-3-18,Bhutan,1,0,0
2020-3-19,Bhutan,1,0,0
2020-3-20,Bhutan,2,0,0
2020-3-21,Bhutan,2,0,0
2020-3-22,Bhutan,2,0,0
2020-3-23,Bhutan,2,0,0
2020-3-24,Bhutan,2,0,0
2020-3-25,Bhutan,2,0,0
2020-3-26,Bhutan,2,0,0
2020-1-22,Sudan,0,0,0
2020-1-23,Sudan,0,0,0
2020-1-24,Sudan,0,0,0
2020-1-25,Sudan,0,0,0
2020-1-26,Sudan,0,0,0
2020-1-27,Sudan,0,0,0
2020-1-28,Sudan,0,0,0
2020-1-29,Sudan,0,0,0
2020-1-30,Sudan,0,0,0
2020-1-31,Sudan,0,0,0
2020-2-1,Sudan,0,0,0
2020-2-2,Sudan,0,0,0
2020-2-3,Sudan,0,0,0
2020-2-4,Sudan,0,0,0
2020-2-5,Sudan,0,0,0
2020-2-6,Sudan,0,0,0
2020-2-7,Sudan,0,0,0
2020-2-8,Sudan,0,0,0
2020-2-9,Sudan,0,0,0
2020-2-10,Sudan,0,0,0
2020-2-11,Sudan,0,0,0
2020-2-12,Sudan,0,0,0
2020-2-13,Sudan,0,0,0
2020-2-14,Sudan,0,0,0
2020-2-15,Sudan,0,0,0
2020-2-16,Sudan,0,0,0
2020-2-17,Sudan,0,0,0
2020-2-18,Sudan,0,0,0
2020-2-19,Sudan,0,0,0
2020-2-20,Sudan,0,0,0
2020-2-21,Sudan,0,0,0
2020-2-22,Sudan,0,0,0
2020-2-23,Sudan,0,0,0
2020-2-24,Sudan,0,0,0
2020-2-25,Sudan,0,0,0
2020-2-26,Sudan,0,0,0
2020-2-27,Sudan,0,0,0
2020-2-28,Sudan,0,0,0
2020-2-29,Sudan,0,0,0
2020-3-1,Sudan,0,0,0
2020-3-2,Sudan,0,0,0
2020-3-3,Sudan,0,0,0
2020-3-4,Sudan,0,0,0
2020-3-5,Sudan,0,0,0
2020-3-6,Sudan,0,0,0
2020-3-7,Sudan,0,0,0
2020-3-8,Sudan,0,0,0
2020-3-9,Sudan,0,0,0
2020-3-10,Sudan,0,0,0
2020-3-11,Sudan,0,0,0
2020-3-12,Sudan,0,0,0
2020-3-13,Sudan,1,1,0
2020-3-14,Sudan,1,1,0
2020-3-15,Sudan,1,1,0
2020-3-16,Sudan,1,1,0
2020-3-17,Sudan,1,1,0
2020-3-18,Sudan,2,1,0
2020-3-19,Sudan,2,1,0
2020-3-20,Sudan,2,1,0
2020-3-21,Sudan,2,1,0
2020-3-22,Sudan,2,1,0
2020-3-23,Sudan,2,1,0
2020-3-24,Sudan,3,1,0
2020-3-25,Sudan,3,1,0
2020-3-26,Sudan,3,1,0
2020-1-22,Nepal,0,0,0
2020-1-23,Nepal,0,0,0
2020-1-24,Nepal,0,0,0
2020-1-25,Nepal,1,0,0
2020-1-26,Nepal,1,0,0
2020-1-27,Nepal,1,0,0
2020-1-28,Nepal,1,0,0
2020-1-29,Nepal,1,0,0
2020-1-30,Nepal,1,0,0
2020-1-31,Nepal,1,0,0
2020-2-1,Nepal,1,0,0
2020-2-2,Nepal,1,0,0
2020-2-3,Nepal,1,0,0
2020-2-4,Nepal,1,0,0
2020-2-5,Nepal,1,0,0
2020-2-6,Nepal,1,0,0
2020-2-7,Nepal,1,0,0
2020-2-8,Nepal,1,0,0
2020-2-9,Nepal,1,0,0
2020-2-10,Nepal,1,0,0
2020-2-11,Nepal,1,0,0
2020-2-12,Nepal,1,0,1
2020-2-13,Nepal,1,0,1
2020-2-14,Nepal,1,0,1
2020-2-15,Nepal,1,0,1
2020-2-16,Nepal,1,0,1
2020-2-17,Nepal,1,0,1
2020-2-18,Nepal,1,0,1
2020-2-19,Nepal,1,0,1
2020-2-20,Nepal,1,0,1
2020-2-21,Nepal,1,0,1
2020-2-22,Nepal,1,0,1
2020-2-23,Nepal,1,0,1
2020-2-24,Nepal,1,0,1
2020-2-25,Nepal,1,0,1
2020-2-26,Nepal,1,0,1
2020-2-27,Nepal,1,0,1
2020-2-28,Nepal,1,0,1
2020-2-29,Nepal,1,0,1
2020-3-1,Nepal,1,0,1
2020-3-2,Nepal,1,0,1
2020-3-3,Nepal,1,0,1
2020-3-4,Nepal,1,0,1
2020-3-5,Nepal,1,0,1
2020-3-6,Nepal,1,0,1
2020-3-7,Nepal,1,0,1
2020-3-8,Nepal,1,0,1
2020-3-9,Nepal,1,0,1
2020-3-10,Nepal,1,0,1
2020-3-11,Nepal,1,0,1
2020-3-12,Nepal,1,0,1
2020-3-13,Nepal,1,0,1
2020-3-14,Nepal,1,0,1
2020-3-15,Nepal,1,0,1
2020-3-16,Nepal,1,0,1
2020-3-17,Nepal,1,0,1
2020-3-18,Nepal,1,0,1
2020-3-19,Nepal,1,0,1
2020-3-20,Nepal,1,0,1
2020-3-21,Nepal,1,0,1
2020-3-22,Nepal,1,0,1
2020-3-23,Nepal,2,0,1
2020-3-24,Nepal,2,0,1
2020-3-25,Nepal,3,0,1
2020-3-26,Nepal,3,0,1
2020-1-22,Malta,0,0,0
2020-1-23,Malta,0,0,0
2020-1-24,Malta,0,0,0
2020-1-25,Malta,0,0,0
2020-1-26,Malta,0,0,0
2020-1-27,Malta,0,0,0
2020-1-28,Malta,0,0,0
2020-1-29,Malta,0,0,0
2020-1-30,Malta,0,0,0
2020-1-31,Malta,0,0,0
2020-2-1,Malta,0,0,0
2020-2-2,Malta,0,0,0
2020-2-3,Malta,0,0,0
2020-2-4,Malta,0,0,0
2020-2-5,Malta,0,0,0
2020-2-6,Malta,0,0,0
2020-2-7,Malta,0,0,0
2020-2-8,Malta,0,0,0
2020-2-9,Malta,0,0,0
2020-2-10,Malta,0,0,0
2020-2-11,Malta,0,0,0
2020-2-12,Malta,0,0,0
2020-2-13,Malta,0,0,0
2020-2-14,Malta,0,0,0
2020-2-15,Malta,0,0,0
2020-2-16,Malta,0,0,0
2020-2-17,Malta,0,0,0
2020-2-18,Malta,0,0,0
2020-2-19,Malta,0,0,0
2020-2-20,Malta,0,0,0
2020-2-21,Malta,0,0,0
2020-2-22,Malta,0,0,0
2020-2-23,Malta,0,0,0
2020-2-24,Malta,0,0,0
2020-2-25,Malta,0,0,0
2020-2-26,Malta,0,0,0
2020-2-27,Malta,0,0,0
2020-2-28,Malta,0,0,0
2020-2-29,Malta,0,0,0
2020-3-1,Malta,0,0,0
2020-3-2,Malta,0,0,0
2020-3-3,Malta,0,0,0
2020-3-4,Malta,0,0,0
2020-3-5,Malta,0,0,0
2020-3-6,Malta,0,0,0
2020-3-7,Malta,3,0,0
2020-3-8,Malta,3,0,0
2020-3-9,Malta,3,0,0
2020-3-10,Malta,5,0,0
2020-3-11,Malta,6,0,0
2020-3-12,Malta,6,0,0
2020-3-13,Malta,12,0,1
2020-3-14,Malta,18,0,1
2020-3-15,Malta,21,0,1
2020-3-16,Malta,30,0,2
2020-3-17,Malta,38,0,2
2020-3-18,Malta,38,0,2
2020-3-19,Malta,53,0,2
2020-3-20,Malta,64,0,2
2020-3-21,Malta,73,0,2
2020-3-22,Malta,90,0,2
2020-3-23,Malta,107,0,2
2020-3-24,Malta,110,0,2
2020-3-25,Malta,129,0,2
2020-3-26,Malta,134,0,2
2020-1-22,Maldives,0,0,0
2020-1-23,Maldives,0,0,0
2020-1-24,Maldives,0,0,0
2020-1-25,Maldives,0,0,0
2020-1-26,Maldives,0,0,0
2020-1-27,Maldives,0,0,0
2020-1-28,Maldives,0,0,0
2020-1-29,Maldives,0,0,0
2020-1-30,Maldives,0,0,0
2020-1-31,Maldives,0,0,0
2020-2-1,Maldives,0,0,0
2020-2-2,Maldives,0,0,0
2020-2-3,Maldives,0,0,0
2020-2-4,Maldives,0,0,0
2020-2-5,Maldives,0,0,0
2020-2-6,Maldives,0,0,0
2020-2-7,Maldives,0,0,0
2020-2-8,Maldives,0,0,0
2020-2-9,Maldives,0,0,0
2020-2-10,Maldives,0,0,0
2020-2-11,Maldives,0,0,0
2020-2-12,Maldives,0,0,0
2020-2-13,Maldives,0,0,0
2020-2-14,Maldives,0,0,0
2020-2-15,Maldives,0,0,0
2020-2-16,Maldives,0,0,0
2020-2-17,Maldives,0,0,0
2020-2-18,Maldives,0,0,0
2020-2-19,Maldives,0,0,0
2020-2-20,Maldives,0,0,0
2020-2-21,Maldives,0,0,0
2020-2-22,Maldives,0,0,0
2020-2-23,Maldives,0,0,0
2020-2-24,Maldives,0,0,0
2020-2-25,Maldives,0,0,0
2020-2-26,Maldives,0,0,0
2020-2-27,Maldives,0,0,0
2020-2-28,Maldives,0,0,0
2020-2-29,Maldives,0,0,0
2020-3-1,Maldives,0,0,0
2020-3-2,Maldives,0,0,0
2020-3-3,Maldives,0,0,0
2020-3-4,Maldives,0,0,0
2020-3-5,Maldives,0,0,0
2020-3-6,Maldives,0,0,0
2020-3-7,Maldives,0,0,0
2020-3-8,Maldives,4,0,0
2020-3-9,Maldives,4,0,0
2020-3-10,Maldives,6,0,0
2020-3-11,Maldives,8,0,0
2020-3-12,Maldives,8,0,0
2020-3-13,Maldives,9,0,0
2020-3-14,Maldives,10,0,0
2020-3-15,Maldives,13,0,0
2020-3-16,Maldives,13,0,0
2020-3-17,Maldives,13,0,0
2020-3-18,Maldives,13,0,0
2020-3-19,Maldives,13,0,0
2020-3-20,Maldives,13,0,0
2020-3-21,Maldives,13,0,0
2020-3-22,Maldives,13,0,0
2020-3-23,Maldives,13,0,0
2020-3-24,Maldives,13,0,5
2020-3-25,Maldives,13,0,8
2020-3-26,Maldives,13,0,8
2020-1-22,US,1,0,0
2020-1-23,US,1,0,0
2020-1-24,US,2,0,0
2020-1-25,US,2,0,0
2020-1-26,US,5,0,0
2020-1-27,US,5,0,0
2020-1-28,US,5,0,0
2020-1-29,US,5,0,0
2020-1-30,US,5,0,0
2020-1-31,US,7,0,0
2020-2-1,US,8,0,0
2020-2-2,US,8,0,0
2020-2-3,US,11,0,0
2020-2-4,US,11,0,0
2020-2-5,US,11,0,0
2020-2-6,US,11,0,0
2020-2-7,US,11,0,0
2020-2-8,US,11,0,0
2020-2-9,US,11,0,3
2020-2-10,US,11,0,3
2020-2-11,US,12,0,3
2020-2-12,US,12,0,3
2020-2-13,US,13,0,3
2020-2-14,US,13,0,3
2020-2-15,US,13,0,3
2020-2-16,US,13,0,3
2020-2-17,US,13,0,3
2020-2-18,US,13,0,3
2020-2-19,US,13,0,3
2020-2-20,US,13,0,3
2020-2-21,US,15,0,5
2020-2-22,US,15,0,5
2020-2-23,US,15,0,5
2020-2-24,US,51,0,5
2020-2-25,US,51,0,6
2020-2-26,US,57,0,6
2020-2-27,US,58,0,6
2020-2-28,US,60,0,7
2020-2-29,US,68,1,7
2020-3-1,US,74,1,7
2020-3-2,US,98,6,7
2020-3-3,US,118,7,7
2020-3-4,US,149,11,7
2020-3-5,US,217,12,7
2020-3-6,US,262,14,7
2020-3-7,US,402,17,7
2020-3-8,US,518,21,7
2020-3-9,US,583,22,7
2020-3-10,US,959,28,8
2020-3-11,US,1281,36,8
2020-3-12,US,1663,40,12
2020-3-13,US,2179,47,12
2020-3-14,US,2727,54,12
2020-3-15,US,3499,63,12
2020-3-16,US,4632,85,17
2020-3-17,US,6421,108,17
2020-3-18,US,7783,118,105
2020-3-19,US,13677,200,121
2020-3-20,US,19100,244,147
2020-3-21,US,25489,307,176
2020-3-22,US,33276,417,178
2020-3-23,US,43847,557,178
2020-3-24,US,53740,706,348
2020-3-25,US,65778,942,361
2020-3-26,US,83836,1209,681
2020-1-22,Suriname,0,0,0
2020-1-23,Suriname,0,0,0
2020-1-24,Suriname,0,0,0
2020-1-25,Suriname,0,0,0
2020-1-26,Suriname,0,0,0
2020-1-27,Suriname,0,0,0
2020-1-28,Suriname,0,0,0
2020-1-29,Suriname,0,0,0
2020-1-30,Suriname,0,0,0
2020-1-31,Suriname,0,0,0
2020-2-1,Suriname,0,0,0
2020-2-2,Suriname,0,0,0
2020-2-3,Suriname,0,0,0
2020-2-4,Suriname,0,0,0
2020-2-5,Suriname,0,0,0
2020-2-6,Suriname,0,0,0
2020-2-7,Suriname,0,0,0
2020-2-8,Suriname,0,0,0
2020-2-9,Suriname,0,0,0
2020-2-10,Suriname,0,0,0
2020-2-11,Suriname,0,0,0
2020-2-12,Suriname,0,0,0
2020-2-13,Suriname,0,0,0
2020-2-14,Suriname,0,0,0
2020-2-15,Suriname,0,0,0
2020-2-16,Suriname,0,0,0
2020-2-17,Suriname,0,0,0
2020-2-18,Suriname,0,0,0
2020-2-19,Suriname,0,0,0
2020-2-20,Suriname,0,0,0
2020-2-21,Suriname,0,0,0
2020-2-22,Suriname,0,0,0
2020-2-23,Suriname,0,0,0
2020-2-24,Suriname,0,0,0
2020-2-25,Suriname,0,0,0
2020-2-26,Suriname,0,0,0
2020-2-27,Suriname,0,0,0
2020-2-28,Suriname,0,0,0
2020-2-29,Suriname,0,0,0
2020-3-1,Suriname,0,0,0
2020-3-2,Suriname,0,0,0
2020-3-3,Suriname,0,0,0
2020-3-4,Suriname,0,0,0
2020-3-5,Suriname,0,0,0
2020-3-6,Suriname,0,0,0
2020-3-7,Suriname,0,0,0
2020-3-8,Suriname,0,0,0
2020-3-9,Suriname,0,0,0
2020-3-10,Suriname,0,0,0
2020-3-11,Suriname,0,0,0
2020-3-12,Suriname,0,0,0
2020-3-13,Suriname,0,0,0
2020-3-14,Suriname,1,0,0
2020-3-15,Suriname,1,0,0
2020-3-16,Suriname,1,0,0
2020-3-17,Suriname,1,0,0
2020-3-18,Suriname,1,0,0
2020-3-19,Suriname,1,0,0
2020-3-20,Suriname,4,0,0
2020-3-21,Suriname,4,0,0
2020-3-22,Suriname,5,0,0
2020-3-23,Suriname,5,0,0
2020-3-24,Suriname,7,0,0
2020-3-25,Suriname,8,0,0
2020-3-26,Suriname,8,0,0
2020-1-22,Venezuela,0,0,0
2020-1-23,Venezuela,0,0,0
2020-1-24,Venezuela,0,0,0
2020-1-25,Venezuela,0,0,0
2020-1-26,Venezuela,0,0,0
2020-1-27,Venezuela,0,0,0
2020-1-28,Venezuela,0,0,0
2020-1-29,Venezuela,0,0,0
2020-1-30,Venezuela,0,0,0
2020-1-31,Venezuela,0,0,0
2020-2-1,Venezuela,0,0,0
2020-2-2,Venezuela,0,0,0
2020-2-3,Venezuela,0,0,0
2020-2-4,Venezuela,0,0,0
2020-2-5,Venezuela,0,0,0
2020-2-6,Venezuela,0,0,0
2020-2-7,Venezuela,0,0,0
2020-2-8,Venezuela,0,0,0
2020-2-9,Venezuela,0,0,0
2020-2-10,Venezuela,0,0,0
2020-2-11,Venezuela,0,0,0
2020-2-12,Venezuela,0,0,0
2020-2-13,Venezuela,0,0,0
2020-2-14,Venezuela,0,0,0
2020-2-15,Venezuela,0,0,0
2020-2-16,Venezuela,0,0,0
2020-2-17,Venezuela,0,0,0
2020-2-18,Venezuela,0,0,0
2020-2-19,Venezuela,0,0,0
2020-2-20,Venezuela,0,0,0
2020-2-21,Venezuela,0,0,0
2020-2-22,Venezuela,0,0,0
2020-2-23,Venezuela,0,0,0
2020-2-24,Venezuela,0,0,0
2020-2-25,Venezuela,0,0,0
2020-2-26,Venezuela,0,0,0
2020-2-27,Venezuela,0,0,0
2020-2-28,Venezuela,0,0,0
2020-2-29,Venezuela,0,0,0
2020-3-1,Venezuela,0,0,0
2020-3-2,Venezuela,0,0,0
2020-3-3,Venezuela,0,0,0
2020-3-4,Venezuela,0,0,0
2020-3-5,Venezuela,0,0,0
2020-3-6,Venezuela,0,0,0
2020-3-7,Venezuela,0,0,0
2020-3-8,Venezuela,0,0,0
2020-3-9,Venezuela,0,0,0
2020-3-10,Venezuela,0,0,0
2020-3-11,Venezuela,0,0,0
2020-3-12,Venezuela,0,0,0
2020-3-13,Venezuela,0,0,0
2020-3-14,Venezuela,2,0,0
2020-3-15,Venezuela,10,0,0
2020-3-16,Venezuela,17,0,0
2020-3-17,Venezuela,33,0,0
2020-3-18,Venezuela,36,0,0
2020-3-19,Venezuela,42,0,0
2020-3-20,Venezuela,42,0,0
2020-3-21,Venezuela,70,0,0
2020-3-22,Venezuela,70,0,15
2020-3-23,Venezuela,77,0,15
2020-3-24,Venezuela,84,0,15
2020-3-25,Venezuela,91,0,15
2020-3-26,Venezuela,107,0,15
2020-1-22,Holy See,0,0,0
2020-1-23,Holy See,0,0,0
2020-1-24,Holy See,0,0,0
2020-1-25,Holy See,0,0,0
2020-1-26,Holy See,0,0,0
2020-1-27,Holy See,0,0,0
2020-1-28,Holy See,0,0,0
2020-1-29,Holy See,0,0,0
2020-1-30,Holy See,0,0,0
2020-1-31,Holy See,0,0,0
2020-2-1,Holy See,0,0,0
2020-2-2,Holy See,0,0,0
2020-2-3,Holy See,0,0,0
2020-2-4,Holy See,0,0,0
2020-2-5,Holy See,0,0,0
2020-2-6,Holy See,0,0,0
2020-2-7,Holy See,0,0,0
2020-2-8,Holy See,0,0,0
2020-2-9,Holy See,0,0,0
2020-2-10,Holy See,0,0,0
2020-2-11,Holy See,0,0,0
2020-2-12,Holy See,0,0,0
2020-2-13,Holy See,0,0,0
2020-2-14,Holy See,0,0,0
2020-2-15,Holy See,0,0,0
2020-2-16,Holy See,0,0,0
2020-2-17,Holy See,0,0,0
2020-2-18,Holy See,0,0,0
2020-2-19,Holy See,0,0,0
2020-2-20,Holy See,0,0,0
2020-2-21,Holy See,0,0,0
2020-2-22,Holy See,0,0,0
2020-2-23,Holy See,0,0,0
2020-2-24,Holy See,0,0,0
2020-2-25,Holy See,0,0,0
2020-2-26,Holy See,0,0,0
2020-2-27,Holy See,0,0,0
2020-2-28,Holy See,0,0,0
2020-2-29,Holy See,0,0,0
2020-3-1,Holy See,0,0,0
2020-3-2,Holy See,0,0,0
2020-3-3,Holy See,0,0,0
2020-3-4,Holy See,0,0,0
2020-3-5,Holy See,0,0,0
2020-3-6,Holy See,1,0,0
2020-3-7,Holy See,1,0,0
2020-3-8,Holy See,1,0,0
2020-3-9,Holy See,1,0,0
2020-3-10,Holy See,1,0,0
2020-3-11,Holy See,1,0,0
2020-3-12,Holy See,1,0,0
2020-3-13,Holy See,1,0,0
2020-3-14,Holy See,1,0,0
2020-3-15,Holy See,1,0,0
2020-3-16,Holy See,1,0,0
2020-3-17,Holy See,1,0,0
2020-3-18,Holy See,1,0,0
2020-3-19,Holy See,1,0,0
2020-3-20,Holy See,1,0,0
2020-3-21,Holy See,1,0,0
2020-3-22,Holy See,1,0,0
2020-3-23,Holy See,1,0,0
2020-3-24,Holy See,4,0,0
2020-3-25,Holy See,4,0,0
2020-3-26,Holy See,4,0,0
2020-1-22,Israel,0,0,0
2020-1-23,Israel,0,0,0
2020-1-24,Israel,0,0,0
2020-1-25,Israel,0,0,0
2020-1-26,Israel,0,0,0
2020-1-27,Israel,0,0,0
2020-1-28,Israel,0,0,0
2020-1-29,Israel,0,0,0
2020-1-30,Israel,0,0,0
2020-1-31,Israel,0,0,0
2020-2-1,Israel,0,0,0
2020-2-2,Israel,0,0,0
2020-2-3,Israel,0,0,0
2020-2-4,Israel,0,0,0
2020-2-5,Israel,0,0,0
2020-2-6,Israel,0,0,0
2020-2-7,Israel,0,0,0
2020-2-8,Israel,0,0,0
2020-2-9,Israel,0,0,0
2020-2-10,Israel,0,0,0
2020-2-11,Israel,0,0,0
2020-2-12,Israel,0,0,0
2020-2-13,Israel,0,0,0
2020-2-14,Israel,0,0,0
2020-2-15,Israel,0,0,0
2020-2-16,Israel,0,0,0
2020-2-17,Israel,0,0,0
2020-2-18,Israel,0,0,0
2020-2-19,Israel,0,0,0
2020-2-20,Israel,0,0,0
2020-2-21,Israel,1,0,0
2020-2-22,Israel,1,0,0
2020-2-23,Israel,1,0,0
2020-2-24,Israel,1,0,0
2020-2-25,Israel,1,0,0
2020-2-26,Israel,2,0,0
2020-2-27,Israel,3,0,1
2020-2-28,Israel,4,0,1
2020-2-29,Israel,7,0,1
2020-3-1,Israel,10,0,1
2020-3-2,Israel,10,0,1
2020-3-3,Israel,12,0,1
2020-3-4,Israel,15,0,1
2020-3-5,Israel,20,0,1
2020-3-6,Israel,37,0,2
2020-3-7,Israel,43,0,2
2020-3-8,Israel,61,0,2
2020-3-9,Israel,61,0,2
2020-3-10,Israel,75,0,4
2020-3-11,Israel,79,0,4
2020-3-12,Israel,100,0,4
2020-3-13,Israel,126,0,4
2020-3-14,Israel,155,0,4
2020-3-15,Israel,213,0,4
2020-3-16,Israel,218,0,4
2020-3-17,Israel,250,0,11
2020-3-18,Israel,304,0,11
2020-3-19,Israel,427,0,11
2020-3-20,Israel,529,0,14
2020-3-21,Israel,712,1,36
2020-3-22,Israel,883,1,37
2020-3-23,Israel,1071,1,37
2020-3-24,Israel,1238,3,53
2020-3-25,Israel,2369,5,58
2020-3-26,Israel,2693,8,68
2020-1-22,Iceland,0,0,0
2020-1-23,Iceland,0,0,0
2020-1-24,Iceland,0,0,0
2020-1-25,Iceland,0,0,0
2020-1-26,Iceland,0,0,0
2020-1-27,Iceland,0,0,0
2020-1-28,Iceland,0,0,0
2020-1-29,Iceland,0,0,0
2020-1-30,Iceland,0,0,0
2020-1-31,Iceland,0,0,0
2020-2-1,Iceland,0,0,0
2020-2-2,Iceland,0,0,0
2020-2-3,Iceland,0,0,0
2020-2-4,Iceland,0,0,0
2020-2-5,Iceland,0,0,0
2020-2-6,Iceland,0,0,0
2020-2-7,Iceland,0,0,0
2020-2-8,Iceland,0,0,0
2020-2-9,Iceland,0,0,0
2020-2-10,Iceland,0,0,0
2020-2-11,Iceland,0,0,0
2020-2-12,Iceland,0,0,0
2020-2-13,Iceland,0,0,0
2020-2-14,Iceland,0,0,0
